88;241;188;191;land;false;plains;1
89;206;214;103;land;false;plains;1
90;210;102;233;land;false;plains;1
91;253;169;172;land;false;plains;1
92;188;200;219;land;false;plains;1
93;217;117;170;land;false;plains;1
94;144;227;149;land;false;plains;1
95;205;214;165;land;false;plains;1
96;162;220;123;land;false;plains;1
97;247;169;94;land;false;plains;1
98;230;179;183;land;false;plains;1
99;133;235;225;land;false;plains;1
100;234;213;108;land;false;plains;1
101;223;115;244;land;false;plains;1
102;162;220;159;land;false;plains;1
103;196;125;230;land;false;plains;1
104;230;163;200;land;false;plains;1
105;248;246;222;land;false;plains;1
106;199;144;247;land;false;plains;1
107;177;212;183;land;false;plains;1
108;246;251;228;land;false;plains;1
109;125;171;232;land;false;plains;1
110;184;179;235;land;false;plains;1
111;201;144;250;land;false;plains;1
112;225;210;238;land;false;plains;1
113;104;172;230;land;false;plains;1
114;234;168;214;land;false;plains;1
115;203;178;206;land;false;plains;1
116;239;220;163;land;false;plains;1
117;206;170;196;land;false;plains;1
118;135;246;154;land;false;plains;1
119;217;213;109;land;false;plains;1
120;237;159;221;land;false;plains;1
121;172;245;161;land;false;plains;1
122;244;225;221;land;false;plains;1
123;248;235;216;land;false;plains;1
124;176;242;135;land;false;plains;1
125;152;142;252;land;false;plains;1
126;252;216;144;land;false;plains;1
127;248;132;244;land;false;plains;1
128;114;199;232;land;false;plains;1
129;247;250;210;land;false;plains;1
130;249;77;246;land;false;mountain;1
131;174;215;154;land;false;plains;1
132;166;233;241;land;false;plains;1
133;90;233;247;land;false;plains;1
134;126;245;206;land;false;plains;1
135;249;65;234;land;false;plains;1
136;73;248;241;land;false;plains;1
137;199;233;230;land;false;plains;1
138;238;243;66;land;false;plains;1
139;88;249;238;land;false;plains;1
140;230;243;230;land;false;plains;1
141;238;215;153;land;false;plains;1
142;231;37;241;land;false;plains;1
143;206;200;168;land;false;plains;1
144;219;182;167;land;false;plains;1
145;220;251;160;land;false;plains;1
146;213;98;238;land;false;plains;1
147;209;216;140;land;false;plains;1
148;236;57;248;land;false;plains;1
149;216;112;239;land;false;plains;1
150;102;162;241;land;false;plains;1
151;179;234;105;land;false;plains;1
152;170;252;102;land;false;plains;1
153;165;253;214;land;false;plains;1
154;236;88;247;land;false;plains;1
155;164;243;190;land;false;plains;1
156;95;209;254;land;false;plains;1
157;125;250;223;land;false;plains;1
158;169;192;190;land;false;plains;1
159;193;252;190;land;false;plains;1
160;234;139;224;land;false;plains;1
161;219;204;122;land;false;plains;1
162;194;121;243;land;false;plains;1
163;216;232;100;land;false;hills;1
164;220;112;209;land;false;plains;1
165;218;148;197;land;false;marsh;1
166;250;188;155;land;false;plains;1
167;184;148;197;land;false;plains;1
168;169;158;245;land;false;plains;1
169;238;140;130;land;false;plains;1
170;204;241;97;land;false;plains;1
171;135;161;224;land;false;plains;1
172;247;122;152;land;false;plains;1
173;165;177;174;land;false;plains;1
174;144;250;205;land;false;plains;1
175;226;226;244;land;false;plains;1
176;231;106;219;land;false;plains;1
177;250;221;219;land;false;plains;1
178;131;224;237;land;false;plains;1
179;242;245;169;land;false;plains;1
180;113;212;237;land;false;plains;1
181;181;214;140;land;false;plains;1
182;191;140;251;land;false;plains;1
183;218;207;192;land;false;plains;1
184;250;158;246;land;false;plains;1
185;166;217;150;land;false;plains;1
186;161;220;155;land;false;plains;1
187;210;180;131;land;false;plains;1
188;235;248;185;land;false;plains;1
189;165;191;210;land;false;plains;1
190;240;138;150;land;false;desert;1
191;104;230;189;land;false;plains;1
192;83;188;250;land;false;plains;1
193;247;250;111;land;false;plains;1
194;229;183;224;land;false;plains;1
195;140;162;238;land;false;plains;1
196;250;245;208;land;false;forest;1
197;210;113;253;land;false;plains;1
198;137;207;161;land;false;plains;1
199;146;238;234;land;false;plains;1
200;70;230;222;land;false;plains;1
201;224;159;155;land;false;plains;1
202;213;170;157;land;false;plains;1
203;210;234;196;land;false;plains;1
204;87;214;245;land;false;plains;1
205;24;244;240;land;false;plains;1
206;221;154;219;land;false;hills;1
207;239;207;126;land;false;plains;1
208;234;229;179;land;false;plains;1
209;247;157;232;land;false;plains;1
210;251;231;172;land;false;plains;1
211;198;176;207;land;false;plains;1
212;115;231;205;land;false;plains;1
213;211;238;240;land;false;plains;1
214;223;172;111;land;false;plains;1
215;195;248;157;land;false;plains;1
216;242;122;153;land;false;plains;1
217;187;232;228;land;false;plains;1
218;248;250;198;land;false;plains;1
219;227;221;116;land;false;plains;1
220;146;198;227;land;false;plains;1
221;120;199;191;land;false;plains;1
222;224;228;215;land;false;plains;1
223;78;219;234;land;false;plains;1
224;170;199;132;land;false;plains;1
225;165;162;219;land;false;plains;1
226;139;198;207;land;false;forest;1
227;196;196;144;land;false;plains;1
228;236;161;166;land;false;plains;1
229;211;155;246;land;false;desert;1
230;209;173;251;land;false;urban;1
231;237;211;80;land;false;plains;1
232;207;150;208;land;false;plains;1
233;167;155;182;land;false;plains;1
234;147;187;225;land;false;plains;1
235;250;222;69;land;false;plains;1
236;198;244;153;land;false;plains;1
237;226;168;177;land;false;plains;1
238;236;237;201;land;false;plains;1
239;236;230;250;land;false;plains;1
240;217;249;175;land;false;plains;1
241;207;107;231;land;false;plains;1
242;211;113;242;land;false;plains;1
243;192;246;89;land;false;plains;1
244;44;248;245;land;false;plains;1
245;247;32;250;land;false;plains;1
246;128;244;132;land;false;plains;1
247;235;43;233;land;false;plains;1
248;233;246;221;land;false;plains;1
249;217;177;248;land;false;plains;1
250;193;116;252;land;false;plains;1
251;204;162;236;land;false;plains;1
252;152;248;114;land;false;plains;1
253;213;193;106;land;false;plains;1
254;215;54;251;land;false;plains;1
255;207;244;248;land;false;plains;1
256;215;128;219;land;false;plains;1
257;162;245;203;land;false;plains;1
258;238;226;66;land;false;plains;1
259;194;81;231;land;false;plains;1
260;224;112;194;land;false;plains;1
261;224;149;160;land;false;plains;1
262;253;94;250;land;false;plains;1
263;221;240;252;land;false;plains;1
264;152;174;254;land;false;plains;1
265;251;238;56;land;false;plains;1
266;74;219;250;land;false;plains;1
267;209;232;254;land;false;plains;1
268;226;74;220;land;false;plains;1
269;252;30;239;land;false;plains;1
270;250;220;147;land;false;plains;1
271;185;249;92;land;false;plains;1
272;70;244;244;land;false;plains;1
273;230;157;236;land;false;plains;1
274;199;254;121;land;false;plains;1
275;97;236;209;land;false;plains;1
276;164;228;190;land;false;plains;1
277;166;152;241;land;false;plains;1
278;220;155;172;land;false;plains;1
279;91;247;213;land;false;plains;1
280;193;219;201;land;false;plains;1
281;192;250;180;land;false;plains;1
282;208;238;56;land;false;plains;1
283;244;228;41;land;false;plains;1
284;178;245;92;land;false;plains;1
285;187;211;159;land;false;desert;1
286;194;230;144;land;false;plains;1
287;224;219;250;land;false;plains;1
288;108;247;158;land;false;desert;1
289;190;125;249;land;false;plains;1
290;253;181;214;land;false;plains;1
291;236;173;181;land;false;plains;1
292;238;160;106;land;false;plains;1
293;209;184;195;land;false;plains;1
294;216;168;189;land;false;plains;1
295;65;225;242;land;false;plains;1
296;239;248;114;land;false;plains;1
297;176;192;166;land;false;desert;1
298;241;236;247;land;false;plains;1
299;171;200;167;land;false;plains;1
300;146;136;239;land;false;plains;1
301;199;174;194;land;false;plains;1
302;181;200;169;land;false;plains;1
303;134;194;213;land;false;plains;1
304;103;238;171;land;false;plains;1
305;221;159;179;land;false;plains;1
306;169;230;140;land;false;plains;1
307;249;224;31;land;false;plains;1
308;110;202;194;land;false;plains;1
309;134;239;169;land;false;plains;1
310;246;242;52;land;false;plains;1
311;170;209;132;land;false;plains;1
312;238;174;153;land;false;mountain;1
313;236;114;235;land;false;plains;1
314;251;156;107;land;false;plains;1
315;209;95;249;land;false;plains;1
316;244;43;218;land;false;plains;1
317;191;114;227;land;false;mountain;1
318;202;121;231;land;false;plains;1
319;233;237;72;land;false;plains;1
320;199;192;196;lake;false;lakes;1
321;92;228;188;land;false;plains;1
322;252;187;200;land;false;plains;1
323;144;198;224;land;false;plains;1
324;244;63;232;land;false;plains;1
325;144;225;137;land;false;plains;1
326;191;147;177;land;false;plains;1
327;230;49;229;land;false;hills;1
328;191;98;245;land;false;plains;1
329;172;165;189;land;false;plains;1
330;115;241;147;land;false;plains;1
331;253;125;162;land;false;plains;1
332;191;176;135;land;false;plains;1
333;191;223;135;land;false;plains;1
334;131;210;170;land;false;plains;1
335;195;130;191;land;false;plains;1
336;201;192;191;land;false;plains;1
337;207;197;197;land;false;plains;1
338;234;228;197;land;false;plains;1
339;237;236;48;land;false;plains;1
340;176;172;239;land;false;plains;1
341;83;178;246;land;false;forest;1
342;205;237;220;land;false;plains;1
343;153;186;212;land;false;plains;1
344;127;227;236;land;false;plains;1
345;130;165;240;land;false;plains;1
346;173;208;161;land;false;plains;1
347;243;202;145;land;false;plains;1
348;233;92;218;land;false;plains;1
349;254;97;243;land;false;plains;1
350;225;143;169;land;false;plains;1
351;202;224;200;land;false;plains;1
352;94;192;218;land;false;plains;1
353;166;210;232;land;false;desert;1
354;217;192;243;land;false;plains;1
355;133;233;228;land;false;plains;1
356;207;80;228;land;false;plains;1
357;73;191;254;land;false;hills;1
358;193;194;181;land;false;plains;1
359;241;213;160;land;false;forest;1
360;220;131;159;land;false;plains;1
361;189;201;206;land;false;plains;1
362;206;135;253;land;false;plains;1
363;201;214;236;land;false;plains;1
364;172;195;251;land;false;plains;1
365;95;211;224;land;false;plains;1
366;231;172;116;land;false;urban;1
367;245;145;248;land;false;forest;1
368;222;251;63;land;false;plains;1
369;235;240;161;land;false;plains;1
370;247;194;94;land;false;plains;1
371;218;225;254;land;false;plains;1
372;242;253;143;land;false;plains;1
373;174;125;238;land;false;plains;1
374;191;152;224;land;false;plains;1
375;238;231;143;land;false;plains;1
376;183;145;219;land;false;plains;1
377;193;246;247;land;false;plains;1
378;220;176;214;land;false;plains;1
379;157;195;224;land;false;plains;1
380;183;235;110;land;false;plains;1
381;194;129;216;land;false;plains;1
382;249;233;238;land;false;plains;1
383;203;113;246;land;false;plains;1
384;176;177;218;land;false;plains;1
385;209;250;92;land;false;desert;1
386;202;108;246;land;false;plains;1
387;246;74;192;land;false;plains;1
388;127;204;182;land;false;plains;1
389;207;220;165;land;false;plains;1
390;214;252;54;land;false;plains;1
391;229;219;84;land;false;plains;1
392;246;22;249;land;false;plains;1
393;207;218;248;land;false;mountain;1
394;152;205;202;land;false;plains;1
395;182;136;233;land;false;plains;1
396;212;198;135;land;false;plains;1
397;235;113;157;land;false;plains;1
398;111;233;165;land;false;plains;1
399;175;221;242;land;false;plains;1
400;189;192;201;land;false;plains;1
401;251;240;227;land;false;plains;1
402;218;130;224;land;false;plains;1
403;251;215;152;land;false;plains;1
404;186;177;236;land;false;plains;1
405;193;221;111;land;false;desert;1
406;203;183;155;land;false;plains;1
407;248;240;76;land;false;plains;1
408;156;201;190;land;false;plains;1
409;97;254;229;land;false;plains;1
410;118;206;201;land;false;marsh;1
411;112;180;226;land;false;plains;1
412;202;178;218;land;false;desert;1
413;166;253;227;land;false;plains;1
414;204;115;226;land;false;plains;1
415;228;223;109;land;false;plains;1
416;227;227;165;land;false;plains;1
417;164;202;221;land;false;plains;1
418;181;246;171;land;false;plains;1
419;173;227;150;land;false;plains;1
420;249;118;140;land;false;mountain;1
421;174;241;114;land;false;plains;1
422;122;149;252;land;false;plains;1
423;147;167;221;land;false;forest;1
424;197;190;160;land;false;plains;1
425;227;186;233;land;false;plains;1
426;217;205;233;land;false;plains;1
427;219;152;214;land;false;plains;1
428;181;232;151;land;false;plains;1
429;227;221;67;land;false;plains;1
430;161;108;238;land;false;plains;1
431;184;123;199;land;false;desert;1
432;243;35;235;land;false;plains;1
433;219;166;240;land;false;plains;1
434;153;152;231;land;false;plains;1
435;69;226;212;land;false;plains;1
436;183;254;95;land;false;plains;1
437;225;184;161;land;false;plains;1
438;208;194;252;land;false;plains;1
439;241;220;120;land;false;plains;1
440;200;190;223;land;false;plains;1
441;236;238;36;land;false;plains;1
442;196;142;203;land;false;plains;1
443;124;242;136;land;false;plains;1
444;226;228;57;land;false;plains;1
445;193;231;225;land;false;plains;1
446;138;200;225;land;false;desert;1
447;148;252;185;land;false;plains;1
448;181;251;220;land;false;plains;1
449;149;250;141;land;false;plains;1
450;191;169;158;land;false;plains;1
451;166;252;169;land;false;plains;1
452;106;240;191;land;false;plains;1
453;167;232;138;land;false;plains;1
454;154;253;134;land;false;plains;1
455;54;251;208;land;false;plains;1
456;153;243;130;land;false;plains;1
457;150;127;228;land;false;plains;1
458;67;211;247;land;false;plains;1
459;97;246;206;land;false;plains;1
460;114;211;223;land;false;plains;1
461;237;105;171;land;false;plains;1
462;171;250;227;land;false;plains;1
463;241;51;227;land;false;mountain;1
464;214;78;210;land;false;plains;1
465;194;192;146;land;false;plains;1
466;171;226;188;land;false;plains;1
467;235;251;239;land;false;plains;1
468;183;128;252;land;false;plains;1
469;147;227;234;land;false;plains;1
470;245;98;174;land;false;desert;1
471;175;196;131;land;true;plains;1
472;207;134;254;land;false;forest;1
473;74;211;240;land;false;urban;1
474;212;167;242;land;false;desert;1
475;159;182;201;land;false;plains;1
476;250;152;217;land;false;plains;1
477;119;151;237;land;false;plains;1
478;156;145;237;land;false;plains;1
479;188;204;211;land;false;plains;1
480;225;217;174;land;false;plains;1
481;246;243;27;land;false;plains;1
482;62;232;225;land;false;plains;1
483;217;47;250;land;false;plains;1
484;245;196;154;land;false;plains;1
485;191;230;199;land;false;plains;1
486;180;245;77;land;false;plains;1
487;171;230;237;land;false;plains;1
488;250;182;241;land;false;plains;1
489;231;237;74;land;false;desert;1
490;165;254;150;land;false;forest;1
491;249;78;244;land;false;urban;1
492;218;216;238;land;false;plains;1
493;165;166;234;land;false;forest;1
494;205;166;244;land;false;forest;1
495;253;209;95;land;false;plains;1
496;252;199;96;land;false;plains;1
497;231;142;134;land;false;plains;1
498;238;243;138;land;false;plains;1
499;209;221;93;land;false;plains;1
500;240;201;150;land;false;hills;1
501;168;198;206;land;false;plains;1
502;120;209;225;land;false;plains;1
503;212;224;93;land;false;plains;1
504;157;240;248;land;false;plains;1
505;164;249;156;land;false;desert;1
506;239;149;131;land;false;plains;1
507;205;117;246;land;false;plains;1
508;142;226;213;land;false;plains;1
509;191;182;197;land;false;plains;1
510;77;233;251;land;false;plains;1
511;111;220;199;land;false;hills;1
512;66;234;246;land;false;mountain;1
513;202;222;243;land;false;plains;1
514;241;176;175;land;false;forest;1
515;120;249;138;land;false;plains;1
516;94;252;224;land;true;plains;1
517;231;205;217;land;false;marsh;1
518;151;228;136;land;false;plains;1
519;227;251;159;land;false;plains;1
520;179;196;184;land;false;mountain;1
521;188;237;175;land;false;plains;1
522;206;206;222;lake;false;lakes;1
523;156;254;195;land;false;plains;1
524;243;253;196;land;false;plains;1
525;137;209;233;land;false;plains;1
526;196;176;149;land;false;desert;1
527;236;121;176;land;false;desert;1
528;211;176;185;land;false;plains;1
529;147;196;222;land;false;plains;1
530;202;154;206;land;false;plains;1
531;240;129;227;land;false;desert;1
532;199;175;131;land;false;plains;1
533;137;200;229;land;false;forest;1
534;190;251;75;land;false;plains;1
535;197;243;160;land;false;plains;1
536;71;249;234;land;false;plains;1
537;239;199;137;land;false;forest;1
538;234;155;244;land;false;plains;1
539;185;216;230;land;false;plains;1
540;254;177;72;land;false;plains;1
541;120;141;248;land;false;plains;1
542;194;120;252;land;false;plains;1
543;133;221;163;land;false;plains;1
544;242;204;108;land;false;plains;1
545;253;186;113;land;false;plains;1
546;240;69;197;land;false;plains;1
547;86;228;208;land;false;plains;1
548;213;239;230;land;false;plains;1
549;248;210;235;land;false;plains;1
550;204;224;105;land;false;plains;1
551;232;179;207;land;false;plains;1
552;228;46;227;land;false;plains;1
553;148;240;175;land;false;plains;1
554;234;122;192;land;false;plains;1
555;168;89;252;land;false;plains;1
556;222;91;246;land;false;desert;1
557;237;77;247;land;false;plains;1
558;236;75;254;land;false;plains;1
559;239;252;224;land;false;plains;1
560;103;215;252;land;false;plains;1
561;123;245;239;land;false;plains;1
562;206;147;168;land;false;plains;1
563;209;251;131;lake;false;lakes;1
564;163;248;233;land;false;hills;1
565;119;251;248;land;false;plains;1
566;123;239;165;land;false;plains;1
567;221;226;119;land;false;plains;1
568;209;254;199;land;true;forest;1
569;177;242;213;land;false;hills;1
570;250;249;153;land;false;hills;1
571;193;237;136;land;false;plains;1
572;151;249;127;land;false;desert;1
573;95;224;196;land;false;plains;1
574;174;195;160;land;false;plains;1
575;133;218;161;land;false;plains;1
576;198;144;218;land;false;urban;1
577;198;238;198;land;false;plains;1
578;205;207;158;land;false;plains;1
579;225;158;143;land;false;plains;1
580;170;204;174;land;false;plains;1
581;61;224;248;lake;false;lakes;1
582;193;242;77;land;false;plains;1
583;97;206;207;land;false;forest;1
584;229;166;114;land;false;plains;1
585;189;137;180;land;false;plains;1
586;247;174;95;land;false;plains;1
587;124;231;182;land;false;plains;1
588;167;169;180;land;false;plains;1
589;60;240;230;land;false;plains;1
590;102;226;220;land;false;plains;1
591;246;205;70;land;false;plains;1
592;215;162;162;land;false;urban;1
593;93;222;189;land;false;plains;1
594;107;251;208;land;false;plains;1
595;249;34;233;land;false;plains;1
596;232;157;134;land;false;plains;1
597;250;192;195;land;false;plains;1
598;226;170;197;land;false;plains;1
599;167;191;171;land;false;plains;1
600;239;155;180;land;false;plains;1
601;232;170;123;land;false;plains;1
602;162;139;250;land;false;plains;1
603;189;159;212;land;false;plains;1
604;79;235;252;land;false;plains;1
605;180;236;198;land;false;plains;1
606;211;228;123;land;false;plains;1
607;152;157;250;land;true;plains;1
608;159;173;247;land;false;plains;1
609;241;139;159;land;false;forest;1
610;128;147;245;land;false;forest;1
611;169;217;228;land;false;hills;1
612;244;202;166;land;false;forest;1
613;131;193;198;land;false;plains;1
614;217;113;217;land;false;plains;1
615;232;164;168;land;false;plains;1
616;190;222;212;land;false;plains;1
617;104;254;230;land;false;urban;1
618;170;89;249;land;false;hills;1
619;210;204;150;land;false;plains;1
620;247;202;74;land;false;plains;1
621;252;105;235;land;false;desert;1
622;131;175;229;land;false;plains;1
623;160;200;148;land;false;desert;1
624;130;248;173;land;false;plains;1
625;228;200;226;land;false;plains;1
626;225;221;170;land;false;plains;1
627;211;183;184;land;false;plains;1
628;104;237;235;land;true;forest;1
629;212;215;185;land;false;desert;1
630;211;126;209;land;false;plains;1
631;159;186;181;land;false;plains;1
632;229;236;125;land;false;plains;1
633;185;194;146;land;false;plains;1
634;200;171;179;land;false;hills;1
635;250;221;212;land;false;plains;1
636;147;181;253;land;false;plains;1
637;206;176;252;land;false;plains;1
638;130;236;216;land;false;hills;1
639;138;179;198;land;false;plains;1
640;145;223;228;land;false;hills;1
641;239;210;117;land;false;forest;1
642;118;185;241;land;false;forest;1
643;221;127;232;land;false;desert;1
644;243;179;198;land;false;plains;1
645;176;124;228;land;false;plains;1
646;228;240;227;land;false;desert;1
647;169;167;230;land;false;plains;1
648;160;223;204;land;false;plains;1
649;220;126;176;land;false;plains;1
650;235;82;253;land;false;mountain;1
651;240;54;207;land;false;plains;1
652;247;83;219;land;false;plains;1
653;213;108;248;land;false;plains;1
654;157;253;241;land;false;plains;1
655;216;207;247;land;false;plains;1
656;200;253;98;land;false;desert;1
657;227;239;200;land;false;plains;1
658;202;242;247;land;false;plains;1
659;149;226;203;land;false;forest;1
660;155;240;125;lake;false;lakes;1
661;129;230;232;land;false;forest;1
662;246;129;130;land;false;plains;1
663;209;203;252;land;false;plains;1
664;106;242;249;land;false;hills;1
665;241;121;234;land;false;plains;1
666;229;190;117;land;false;forest;1
667;177;142;184;land;false;plains;1
668;108;154;241;land;false;plains;1
669;196;175;160;land;false;plains;1
670;199;170;223;land;false;plains;1
671;193;202;253;land;false;plains;1
672;231;228;49;land;false;plains;1
673;178;237;132;land;false;plains;1
674;213;124;175;land;false;plains;1
675;240;95;246;land;false;plains;1
676;185;254;80;land;true;plains;1
677;128;188;211;land;false;plains;1
678;132;164;232;land;false;plains;1
679;188;157;179;land;false;desert;1
680;126;207;175;land;false;plains;1
681;117;253;199;land;false;plains;1
682;119;165;220;land;false;desert;1
683;155;219;223;land;false;forest;1
684;198;176;184;land;false;hills;1
685;238;55;234;land;false;forest;1
686;218;159;250;land;false;plains;1
687;247;251;15;land;false;plains;1
688;241;240;180;land;false;plains;1
689;214;240;116;land;false;plains;1
690;154;165;189;land;false;forest;1
691;182;250;242;land;false;forest;1
692;198;175;240;land;false;mountain;1
693;142;120;246;land;false;plains;1
694;125;222;246;land;false;plains;1
695;241;132;224;land;false;forest;1
696;232;210;210;land;false;plains;1
697;249;200;89;land;false;hills;1
698;207;122;174;land;false;plains;1
699;245;211;167;land;false;urban;1
700;251;151;247;land;false;plains;1
701;28;247;226;land;false;mountain;1
702;250;71;241;land;false;desert;1
703;153;247;174;land;false;plains;1
704;241;218;194;land;true;plains;1
705;209;69;223;land;false;plains;1
706;71;238;205;land;false;plains;1
707;188;217;180;land;false;plains;1
708;94;253;208;land;false;plains;1
709;198;248;176;land;false;plains;1
710;105;223;237;land;false;plains;1
711;179;142;215;land;false;plains;1
712;151;248;134;land;false;plains;1
713;214;234;63;land;false;desert;1
714;125;144;247;land;false;hills;1
715;198;159;231;land;false;plains;1
716;202;238;89;land;false;forest;1
717;235;173;162;lake;false;lakes;1
718;249;175;108;land;false;plains;1
719;246;223;115;land;false;plains;1
720;73;188;254;land;false;plains;1
721;236;128;184;land;false;plains;1
722;246;133;250;land;false;plains;1
723;252;232;42;land;false;plains;1
724;218;232;218;land;false;plains;1
725;145;238;177;land;false;plains;1
726;242;214;236;land;false;plains;1
727;235;181;220;land;false;plains;1
728;234;63;231;land;false;plains;1
729;147;198;197;lake;false;lakes;1
730;157;199;214;land;false;plains;1
731;201;127;246;land;false;plains;1
732;233;185;105;land;false;plains;1
733;210;213;229;land;false;forest;1
734;235;207;244;land;false;plains;1
735;159;147;243;land;false;mountain;1
736;238;130;215;land;false;plains;1
737;78;240;243;land;false;plains;1
738;246;220;86;land;false;plains;1
739;193;148;232;land;false;plains;1
740;249;196;239;land;false;forest;1
741;185;172;150;land;false;plains;1
742;153;166;184;land;false;plains;1
743;246;236;85;land;false;plains;1
744;247;191;213;land;false;plains;1
745;208;223;182;land;false;hills;1
746;64;232;212;land;false;desert;1
747;225;169;217;land;false;urban;1
748;239;173;151;land;false;forest;1
749;154;122;254;land;false;plains;1
750;221;99;212;land;false;hills;1
751;155;209;211;land;false;plains;1
752;232;112;230;land;false;forest;1
753;246;139;210;land;false;plains;1
754;214;90;233;land;false;plains;1
755;180;148;229;land;false;plains;1
756;209;107;236;land;false;plains;1
757;109;195;206;land;false;forest;1
758;145;240;215;land;false;plains;1
759;222;113;175;land;false;desert;1
760;217;171;239;land;false;plains;1
761;254;185;112;land;false;forest;1
762;206;223;84;land;false;plains;1
763;192;233;201;land;false;forest;1
764;70;251;181;land;false;desert;1
765;168;186;190;land;false;hills;1
766;237;226;228;land;false;plains;1
767;247;217;97;land;false;forest;1
768;168;220;166;land;false;desert;1
769;120;195;239;land;false;forest;1
770;251;58;231;land;false;desert;1
771;212;130;175;land;false;plains;1
772;200;51;252;land;false;plains;1
773;225;153;156;land;false;plains;1
774;224;226;112;land;false;forest;1
775;238;234;81;land;false;mountain;1
776;127;163;232;land;false;forest;1
777;232;136;151;land;false;plains;1
778;89;168;248;land;false;plains;1
779;155;135;239;land;false;plains;1
780;235;189;253;land;false;marsh;1
781;251;61;245;land;false;plains;1
782;226;222;93;land;false;forest;1
783;188;221;194;land;false;forest;1
784;203;212;228;land;false;mountain;1
785;99;182;223;land;false;plains;1
786;207;135;188;land;false;hills;1
787;235;250;46;land;false;mountain;1
788;162;208;210;land;false;plains;1
789;204;203;107;land;false;plains;1
790;90;230;235;land;false;plains;1
791;224;237;81;land;false;plains;1
792;133;207;239;land;false;plains;1
793;163;202;210;land;false;plains;1
794;183;231;254;land;false;hills;1
795;187;168;238;land;false;plains;1
796;228;254;105;land;false;plains;1
797;209;196;241;land;false;desert;1
798;82;218;207;land;false;plains;1
799;251;182;170;land;false;mountain;1
800;99;203;254;land;false;plains;1
801;242;214;150;land;false;plains;1
802;243;200;82;land;false;desert;1
803;148;153;236;land;false;plains;1
804;252;154;141;land;false;plains;1
805;203;151;170;land;false;urban;1
806;254;112;216;land;false;forest;1
807;156;251;134;land;false;marsh;1
808;196;205;181;land;false;plains;1
809;229;193;177;land;false;forest;1
810;161;243;215;land;false;plains;1
811;236;100;207;land;false;forest;1
812;140;239;215;land;false;mountain;1
813;235;238;44;land;false;forest;1
814;157;150;212;land;false;desert;1
815;239;240;179;land;false;plains;1
816;173;189;209;land;false;plains;1
817;176;157;196;land;false;plains;1
818;246;245;11;land;false;plains;1
819;226;150;235;land;true;plains;1
820;205;173;191;land;false;plains;1
