374;0;3000.00;12.92;2010.00;0.00;1.40
375;0;3326.00;10.85;1937.00;0.00;0.80
376;0;2149.00;10.55;107.00;0.00;1.24
377;0;2923.00;11.00;1967.00;0.00;1.24
378;0;3545.00;10.40;1899.00;0.00;0.92
379;0;2091.00;11.30;22.00;0.00;1.04
380;0;2862.00;11.80;1995.00;0.00;1.40
381;0;2045.00;11.30;68.00;0.00;1.16
382;0;4026.00;10.80;2025.00;0.00;1.16
383;0;2689.00;10.17;694.00;0.00;0.24
384;0;1701.00;11.25;174.00;0.00;1.08
385;0;2679.00;10.20;631.00;0.00;0.32
386;0;1311.00;12.05;26.00;0.00;1.24
387;0;2684.00;11.70;219.00;0.00;1.08
388;0;1259.00;10.77;408.00;0.00;0.80
389;0;5608.00;10.40;9.00;0.00;0.52
390;0;1321.00;12.67;213.00;0.00;1.12
391;0;3705.00;12.00;2025.00;0.00;1.12
392;0;3189.00;11.30;218.00;0.00;1.12
393;0;2822.00;10.70;658.00;0.00;0.28
394;0;2602.00;10.40;346.00;0.00;0.76
395;0;1050.00;11.20;146.00;0.00;1.32
396;0;2705.00;11.40;65.00;0.00;1.20
397;0;4874.00;12.10;52.00;0.00;1.08
398;0;5095.00;10.27;91.00;0.00;0.96
399;0;2184.00;10.10;161.00;0.00;1.20
400;0;3431.00;12.57;1967.00;0.00;1.36
401;0;2476.00;10.27;225.00;0.00;0.88
402;0;2706.00;12.90;15.00;0.00;0.76
403;0;2832.00;12.52;170.00;0.00;1.24
404;0;1311.00;11.10;375.00;0.00;0.80
405;0;2845.00;10.67;613.00;0.00;0.24
406;0;3566.00;10.67;83.00;0.00;1.20
407;0;993.00;13.02;113.00;0.00;1.24
408;0;576.00;10.80;104.00;0.00;1.28
409;0;2803.00;10.10;766.00;0.00;0.28
410;0;2869.00;11.57;676.00;0.00;0.24
411;0;3654.00;10.32;1912.00;0.00;1.04
412;0;2745.00;10.17;603.00;0.00;0.28
413;0;4670.00;11.35;102.00;0.00;1.32
414;0;1775.00;11.80;2021.00;0.00;1.08
415;0;513.00;10.40;234.00;0.00;0.76
416;0;5191.00;11.45;56.00;0.00;1.32
417;0;3145.00;12.65;15.00;0.00;0.88
418;0;2910.00;10.10;749.00;0.00;0.36
419;0;1258.00;10.70;366.00;0.00;0.84
420;0;2737.00;11.70;652.00;0.00;0.24
421;0;2748.00;13.50;102.00;0.00;1.24
422;0;2338.00;10.90;77.00;0.00;1.40
423;0;2921.00;10.10;720.00;0.00;0.36
424;0;3153.00;10.85;1967.00;0.00;1.24
425;0;2571.00;11.90;2027.00;0.00;0.92
426;0;1655.00;12.60;112.00;0.00;1.12
427;0;2784.00;9.90;716.00;0.00;0.28
428;0;3521.00;10.15;103.00;0.00;1.24
429;0;3653.00;12.40;2016.00;0.00;1.28
430;0;2972.00;13.85;139.00;0.00;1.36
431;0;2738.00;10.10;616.00;0.00;0.28
432;0;3693.00;12.60;94.00;0.00;1.40
433;0;2926.00;10.30;765.00;0.00;0.28
434;0;4874.00;10.87;100.00;0.00;1.00
435;0;1123.00;10.40;259.00;0.00;0.80
436;0;2715.00;10.77;377.00;0.00;0.80
437;0;1051.00;13.52;87.00;0.00;1.56
438;0;3807.00;11.12;83.00;0.00;1.40
439;0;5157.00;12.00;17.00;0.00;0.92
440;0;3032.00;11.55;52.00;0.00;1.28
441;0;839.00;11.55;176.00;0.00;0.92
442;0;2922.00;11.80;281.00;0.00;0.96
443;0;3163.00;10.70;259.00;0.00;0.68
444;0;1640.00;12.45;2032.00;0.00;0.80
445;0;1326.00;11.15;333.00;0.00;0.92
446;0;2820.00;10.20;600.00;0.00;0.28
447;0;1087.00;12.80;40.00;0.00;1.52
448;0;838.00;10.45;219.00;0.00;0.72
449;0;4737.00;10.62;1949.00;0.00;1.32
450;0;3932.00;11.50;96.00;0.00;1.32
451;0;361.00;10.50;164.00;0.00;1.12
452;0;1588.00;11.15;272.00;0.00;0.76
453;0;1485.00;10.60;2032.00;0.00;0.76
454;0;3615.00;10.27;207.00;0.00;0.92
455;0;3401.00;11.10;78.00;0.00;1.32
456;0;2798.00;11.25;373.00;0.00;0.96
457;0;2496.00;11.10;134.00;0.00;1.24
458;0;946.00;11.90;27.00;0.00;1.16
459;0;4009.00;10.17;210.00;0.00;0.92
460;0;292.00;10.70;89.00;0.00;1.12
461;0;1296.00;12.02;248.00;0.00;1.16
462;0;1327.00;10.40;279.00;0.00;1.00
463;0;2760.00;11.45;711.00;0.00;0.28
464;0;2861.00;10.10;776.00;0.00;0.36
465;0;602.00;10.30;151.00;0.00;0.92
466;0;2875.00;12.60;273.00;0.00;1.12
467;0;3019.00;10.70;327.00;0.00;0.84
468;0;2978.00;10.20;200.00;0.00;1.16
469;0;475.00;10.20;81.00;0.00;1.20
470;0;2690.00;10.15;607.00;0.00;0.24
471;0;2762.00;10.22;795.00;0.00;0.36
472;0;2686.00;10.25;730.00;0.00;0.24
473;0;2826.00;10.10;711.00;0.00;0.20
474;0;2861.00;10.70;643.00;0.00;0.28
475;0;2846.00;10.20;798.00;0.00;0.20
476;0;2282.00;10.05;92.00;0.00;1.00
477;0;1204.00;10.30;405.00;0.00;0.80
478;0;1580.00;12.60;231.00;0.00;1.20
479;0;3732.00;10.92;14.00;0.00;0.84
480;0;4128.00;11.57;56.00;0.00;1.40
481;0;1335.00;10.32;395.00;0.00;0.68
482;0;4572.00;12.95;1939.00;0.00;1.28
483;0;523.00;11.70;53.00;0.00;1.32
484;0;3001.00;10.80;1935.00;0.00;1.00
485;0;2871.00;12.60;360.00;0.00;0.76
486;0;1398.00;10.32;246.00;0.00;0.96
487;0;3889.00;11.00;2000.00;0.00;1.24
488;0;3298.00;10.40;154.00;0.00;0.80
489;0;2901.00;10.30;624.00;0.00;0.28
490;0;2791.00;10.17;738.00;0.00;0.28
491;0;2843.00;9.90;789.00;0.00;0.32
492;0;2805.00;10.10;745.00;0.00;0.32
493;0;2819.00;9.90;760.00;0.00;0.20
494;0;2688.00;10.32;788.00;0.00;0.28
495;0;2837.00;10.80;370.00;0.00;0.84
496;0;2883.00;13.60;93.00;0.00;1.20
497;0;2947.00;10.70;374.00;0.00;0.88
498;0;1772.00;10.50;167.00;0.00;1.40
499;0;760.00;10.20;217.00;0.00;0.80
500;0;2885.00;11.10;662.00;0.00;0.32
501;0;2420.00;10.10;180.00;0.00;1.08
502;0;4505.00;13.80;2031.00;0.00;0.80
503;0;1994.00;10.60;163.00;0.00;1.08
504;0;2864.00;11.65;669.00;0.00;0.28
505;0;2819.00;10.10;617.00;0.00;0.16
506;0;2583.00;10.90;187.00;0.00;1.36
507;0;2474.00;10.67;2013.00;0.00;1.16
508;0;1312.00;10.32;415.00;0.00;0.80
509;0;2733.00;10.20;401.00;0.00;0.52
510;0;1268.00;10.70;335.00;0.00;0.76
511;0;2839.00;10.60;691.00;0.00;0.24
512;0;2731.00;11.17;760.00;0.00;0.32
513;0;4724.00;11.10;112.00;0.00;1.16
514;0;2775.00;10.40;780.00;0.00;0.32
515;0;2641.00;11.30;335.00;0.00;0.84
516;0;2895.00;10.05;786.00;0.00;0.24
517;0;2900.00;10.12;682.00;0.00;0.28
518;0;3452.00;10.65;165.00;0.00;1.24
519;0;1997.00;10.70;119.00;0.00;1.16
520;0;2932.00;11.00;619.00;0.00;0.24
521;0;1348.00;10.80;360.00;0.00;0.92
523;0;2376.00;10.75;186.00;0.00;1.12
524;0;5339.00;12.00;21.00;0.00;1.08
525;0;2659.00;10.60;365.00;0.00;0.80
526;0;2854.00;10.37;611.00;0.00;0.28
527;0;2912.00;10.15;615.00;0.00;0.24
528;0;1137.00;10.80;17.00;0.00;0.92
529;0;2334.00;10.27;202.00;0.00;0.68
530;0;903.00;12.30;68.00;0.00;1.36
531;0;2945.00;10.32;623.00;0.00;0.28
532;0;1228.00;10.65;339.00;0.00;0.92
533;0;2714.00;10.20;738.00;0.00;0.24
534;0;3376.00;13.40;1986.00;0.00;1.40
535;0;1064.00;11.25;198.00;0.00;1.00
536;0;3386.00;10.40;1935.00;0.00;1.24
537;0;2937.00;10.10;662.00;0.00;0.32
538;0;3267.00;11.30;1947.00;0.00;1.04
539;0;2478.00;10.65;168.00;0.00;1.08
540;0;1658.00;12.00;172.00;0.00;0.96
541;0;3880.00;10.87;1965.00;0.00;0.76
542;0;818.00;11.82;129.00;0.00;1.28
543;0;4141.00;12.12;16.00;0.00;0.88
544;0;1774.00;10.75;1971.00;0.00;1.16
545;0;398.00;11.20;193.00;0.00;1.04
546;0;3112.00;11.12;208.00;0.00;1.20
547;0;2039.00;10.95;187.00;0.00;1.24
548;0;2628.00;10.20;362.00;0.00;0.68
549;0;506.00;12.95;13.00;0.00;0.84
550;0;1260.00;10.35;441.00;0.00;0.64
551;0;5273.00;11.10;14.00;0.00;0.84
552;0;1838.00;10.65;158.00;0.00;1.48
553;0;1866.00;11.55;25.00;0.00;1.12
554;0;3431.00;10.32;1914.00;0.00;0.92
555;0;2532.00;10.77;273.00;0.00;1.36
556;0;2718.00;10.40;647.00;0.00;0.28
557;0;4538.00;10.90;65.00;0.00;1.04
558;0;1285.00;10.80;394.00;0.00;0.80
559;0;4151.00;10.32;91.00;0.00;0.80
