20;supply_node;2924.00;10.20;607.00;2.81;0
20;supply_node;2908.00;10.40;636.00;5.75;0
20;supply_node;2912.00;10.30;626.00;0.94;0
20;supply_node;2880.00;10.28;614.00;4.98;0
20;supply_node;2870.00;10.25;604.00;0.18;0
20;supply_node;2938.00;10.20;607.00;3.12;0
20;supply_node;2890.00;10.23;616.00;0.87;0
20;bunker;2909.00;10.40;631.00;2.61;0
20;bunker;2877.00;10.85;647.00;2.71;0
20;bunker;2881.00;10.25;612.00;0.55;0
20;bunker;2890.00;10.30;620.00;3.21;0
20;bunker;2949.00;10.25;635.00;4.77;0
20;bunker;2936.00;11.05;623.00;1.16;0
20;bunker;2941.00;10.32;641.00;5.28;0
20;bunker;2959.00;10.10;613.00;0.20;0
20;bunker;2898.00;10.20;622.00;3.22;0
20;bunker;2920.00;10.60;635.00;5.88;0
20;bunker;2924.00;10.35;617.00;2.26;0
20;bunker;2913.00;10.50;645.00;0.11;0
20;bunker;2946.00;10.40;640.00;1.67;0
20;bunker;2945.00;10.23;611.00;5.79;0
20;bunker;2917.00;10.28;654.00;0.71;0
20;bunker;2952.00;10.20;645.00;4.83;0
20;bunker;2929.00;11.12;634.00;0.11;0
20;bunker;2894.00;10.40;629.00;2.78;0
20;bunker;2913.00;10.18;616.00;5.44;0
20;bunker;2928.00;10.15;606.00;2.17;0
20;bunker;2882.00;10.10;628.00;3.38;0
20;bunker;2889.00;10.30;629.00;1.22;0
20;bunker;2884.00;10.30;610.00;5.34;0
20;bunker;2941.00;10.50;628.00;5.45;0
20;bunker;2899.00;11.03;649.00;3.29;0
20;bunker;2885.00;10.75;645.00;5.95;0
20;bunker;2871.00;10.10;610.00;2.33;0
20;bunker;2943.00;10.25;611.00;3.89;0
20;bunker;2920.00;10.60;647.00;1.73;0
20;bunker;2914.00;10.50;630.00;4.40;0
20;anti_air_building;2910.00;10.12;619.00;0.78;0
20;anti_air_building;2913.00;10.18;616.00;2.34;0
20;anti_air_building;2930.00;11.20;636.00;0.18;0
20;synthetic_refinery;2903.00;10.40;636.00;2.84;0
20;fuel_silo;2927.00;10.65;620.00;5.50;0
20;radar_station;2913.00;10.35;628.00;2.61;0
20;rocket_site;2949.00;10.18;609.00;3.45;0
20;nuclear_reactor;2950.00;10.28;638.00;1.29;0
19;arms_factory;2817.00;10.10;624.00;0.85;0
19;arms_factory;2872.00;10.20;622.00;3.51;0
19;arms_factory;2817.00;10.10;616.00;1.35;0
19;arms_factory;2857.00;10.60;628.00;1.46;0
19;arms_factory;2853.00;10.80;623.00;5.58;0
19;arms_factory;2829.00;10.00;600.00;1.96;0
19;industrial_complex;2850.00;10.55;604.00;6.08;0
19;industrial_complex;2838.00;10.10;599.00;6.18;0
19;industrial_complex;2821.00;10.23;650.00;4.02;0
19;industrial_complex;2833.00;10.30;617.00;0.41;0
19;industrial_complex;2831.00;10.10;626.00;3.07;0
19;industrial_complex;2863.00;10.60;629.00;6.09;0
19;air_base;2868.89;10.30;630.94;2.47;0
19;supply_node;2846.00;11.05;645.00;0.91;0
19;supply_node;2845.00;10.68;613.00;2.39;0
19;supply_node;2820.00;10.20;600.00;5.32;0
19;supply_node;2861.00;10.70;643.00;1.63;0
19;supply_node;2819.00;10.10;617.00;4.56;0
19;supply_node;2854.00;10.38;611.00;1.21;0
19;supply_node;2822.00;10.10;610.00;3.80;0
19;supply_node;2833.00;10.18;603.00;0.45;0
19;supply_node;2831.00;10.62;643.00;1.93;0
19;supply_node;2820.00;10.20;648.00;5.97;0
19;supply_node;2835.00;10.25;634.00;2.63;0
19;supply_node;2841.00;10.30;624.00;4.10;0
19;supply_node;2866.00;10.38;633.00;1.86;0
19;supply_node;2821.00;10.12;636.00;3.34;0
19;supply_node;2819.00;10.10;626.00;6.28;0
19;supply_node;2851.00;10.73;634.00;4.03;0
19;supply_node;2855.00;10.73;624.00;5.51;0
19;supply_node;2869.00;10.28;622.00;2.16;0
19;supply_node;2835.00;10.40;615.00;4.75;0
19;supply_node;2844.00;10.23;600.00;1.40;0
19;supply_node;2863.00;10.30;611.00;4.34;0
19;supply_node;2854.00;10.28;599.00;0.63;0
19;supply_node;2829.00;10.10;624.00;3.58;0
19;bunker;2867.00;10.40;636.00;4.25;0
19;bunker;2857.00;10.70;638.00;0.99;0
19;bunker;2832.00;10.30;616.00;3.66;0
19;bunker;2850.00;10.68;633.00;0.04;0
19;bunker;2820.00;10.10;618.00;2.70;0
19;bunker;2825.00;10.10;605.00;5.72;0
19;bunker;2822.00;10.10;610.00;0.64;0
19;bunker;2835.00;10.20;603.00;4.76;0
19;bunker;2843.00;11.50;649.00;2.61;0
19;bunker;2845.00;10.60;617.00;2.71;0
19;bunker;2855.00;10.32;601.00;0.55;0
19;bunker;2848.00;10.73;621.00;3.21;0
19;bunker;2873.00;10.15;622.00;4.77;0
19;bunker;2824.00;10.30;649.00;1.16;0
19;bunker;2835.00;10.30;637.00;5.28;0
19;bunker;2820.00;10.10;635.00;0.20;0
19;bunker;2863.00;10.20;608.00;3.22;0
19;bunker;2847.00;10.60;628.00;5.88;0
19;bunker;2831.00;10.10;624.00;2.26;0
19;bunker;2831.00;10.70;646.00;0.11;0
19;bunker;2837.00;10.05;598.00;1.67;0
19;bunker;2854.00;10.38;610.00;5.79;0
19;bunker;2819.00;10.10;630.00;0.71;0
19;anti_air_building;2831.00;10.30;611.00;4.83;0
19;anti_air_building;2831.00;10.68;644.00;0.11;0
19;anti_air_building;2872.00;10.20;622.00;2.78;0
19;synthetic_refinery;2855.00;10.25;599.00;5.44;0
19;fuel_silo;2834.00;10.25;605.00;2.17;0
19;radar_station;2845.00;10.62;625.00;5.77;0
19;rocket_site;2852.00;11.32;649.00;1.22;0
19;nuclear_reactor;2828.00;10.12;633.00;5.34;0
9;arms_factory;2767.00;10.40;633.00;5.00;0
9;arms_factory;2780.00;10.35;620.00;2.84;0
9;arms_factory;2782.00;9.90;599.00;5.50;0
9;arms_factory;2804.00;10.10;623.00;0.78;0
9;arms_factory;2793.00;10.60;642.00;3.45;0
9;arms_factory;2792.00;10.15;604.00;1.29;0
9;industrial_complex;2804.00;10.30;642.00;5.41;0
9;industrial_complex;2791.00;10.28;626.00;5.51;0
9;industrial_complex;2808.00;10.20;646.00;3.35;0
9;industrial_complex;2787.00;10.35;627.00;6.01;0
9;industrial_complex;2785.00;10.20;608.00;2.40;0
9;industrial_complex;2790.00;10.30;617.00;3.96;0
9;air_base;2758.83;10.30;630.94;1.00;0
9;supply_node;2759.00;10.15;622.00;4.14;0
9;supply_node;2795.00;10.10;603.00;1.90;0
9;supply_node;2793.00;10.18;634.00;4.83;0
9;supply_node;2787.00;10.40;624.00;0.03;0
9;supply_node;2774.00;10.00;599.00;4.07;0
9;supply_node;2762.00;10.35;633.00;5.55;0
9;supply_node;2793.00;10.25;615.00;2.20;0
9;supply_node;2767.00;10.40;643.00;6.25;0
9;supply_node;2784.00;10.00;600.00;1.44;0
9;supply_node;2808.00;10.10;617.00;4.37;0
9;supply_node;2806.00;10.10;610.00;0.68;0
9;supply_node;2797.00;10.50;643.00;3.61;0
9;supply_node;2808.00;10.15;636.00;0.26;0
9;supply_node;2765.00;10.10;611.00;2.85;0
9;supply_node;2808.00;10.23;648.00;5.79;0
9;supply_node;2782.00;10.65;645.00;0.98;0
9;supply_node;2777.00;10.40;634.00;5.02;0
9;supply_node;2783.00;10.35;613.00;1.67;0
9;supply_node;2773.00;10.30;624.00;3.15;0
9;supply_node;2807.00;10.18;600.00;0.91;0
9;supply_node;2774.00;10.18;611.00;2.39;0
9;supply_node;2799.00;10.12;624.00;5.32;0
9;supply_node;2809.00;10.10;626.00;1.63;0
9;bunker;2786.00;10.30;634.00;3.58;0
9;bunker;2788.00;10.30;629.00;5.14;0
9;bunker;2778.00;9.90;596.00;1.52;0
9;bunker;2802.00;10.20;607.00;4.19;0
9;bunker;2805.00;10.10;601.00;2.03;0
9;bunker;2785.00;10.32;632.00;5.05;0
9;bunker;2802.00;10.10;630.00;6.25;0
9;bunker;2794.00;10.20;614.00;4.09;0
9;bunker;2811.00;10.18;651.00;0.47;0
9;bunker;2768.00;10.45;648.00;2.04;0
9;bunker;2782.00;10.10;604.00;4.70;0
9;bunker;2803.00;10.25;639.00;2.54;0
9;bunker;2773.00;10.28;623.00;3.74;0
9;bunker;2767.00;10.18;620.00;0.48;0
9;bunker;2762.00;10.40;639.00;3.14;0
9;bunker;2777.00;10.25;612.00;5.81;0
9;bunker;2796.00;10.40;642.00;2.54;0
9;bunker;2809.00;10.10;616.00;5.21;0
9;bunker;2791.00;10.10;603.00;1.59;0
9;bunker;2808.00;10.10;626.00;4.25;0
9;bunker;2789.00;10.28;612.00;0.99;0
9;bunker;2775.00;10.73;648.00;3.66;0
9;bunker;2763.00;9.95;614.00;0.04;0
9;anti_air_building;2776.00;10.35;616.00;2.70;0
9;anti_air_building;2770.00;10.40;646.00;5.72;0
9;anti_air_building;2773.00;10.28;618.00;0.64;0
9;synthetic_refinery;2804.00;10.30;647.00;4.76;0
9;fuel_silo;2757.00;10.15;628.00;2.61;0
9;radar_station;2785.00;10.40;625.00;5.28;0
9;rocket_site;2791.00;10.30;622.00;0.55;0
9;nuclear_reactor;2781.00;10.40;635.00;3.21;0
10;arms_factory;2695.00;11.53;628.00;0.78;0
10;arms_factory;2686.00;10.25;611.00;3.45;0
10;arms_factory;2695.00;10.20;608.00;1.29;0
10;arms_factory;2712.00;10.10;611.00;5.41;0
10;arms_factory;2736.00;10.30;632.00;5.51;0
10;arms_factory;2682.00;10.35;629.00;3.35;0
10;industrial_complex;2679.00;10.25;626.00;6.01;0
10;industrial_complex;2696.00;11.30;624.00;2.40;0
10;industrial_complex;2710.00;10.30;655.00;3.96;0
10;industrial_complex;2705.00;10.32;652.00;1.80;0
10;industrial_complex;2740.00;10.78;642.00;3.00;0
10;industrial_complex;2739.00;10.20;624.00;0.84;0
10;air_base;2702.98;10.70;616.62;2.40;0
10;supply_node;2750.00;10.20;632.00;0.03;0
10;supply_node;2687.00;10.12;646.00;4.07;0
10;supply_node;2696.00;11.20;619.00;5.55;0
10;supply_node;2679.00;10.20;631.00;2.20;0
10;supply_node;2745.00;10.18;603.00;6.25;0
10;supply_node;2738.00;10.10;616.00;1.44;0
10;supply_node;2690.00;10.15;607.00;4.37;0
10;supply_node;2718.00;10.40;647.00;0.68;0
10;supply_node;2741.00;10.20;627.00;3.61;0
10;supply_node;2676.00;10.20;643.00;0.26;0
10;supply_node;2675.00;10.25;610.00;2.85;0
10;supply_node;2706.00;10.20;619.00;5.79;0
10;supply_node;2683.00;10.50;623.00;0.98;0
10;supply_node;2753.00;10.70;644.00;5.02;0
10;supply_node;2758.00;10.10;604.00;1.67;0
10;supply_node;2748.00;10.23;614.00;3.15;0
10;supply_node;2716.00;10.10;615.00;0.91;0
10;supply_node;2707.00;10.60;631.00;2.39;0
10;supply_node;2727.00;10.23;624.00;5.32;0
10;supply_node;2697.00;11.40;634.00;1.63;0
10;supply_node;2704.00;10.32;650.00;4.56;0
10;supply_node;2689.00;10.50;636.00;1.21;0
10;supply_node;2708.00;10.45;643.00;3.80;0
10;supply_node;2730.00;11.62;644.00;0.45;0
10;supply_node;2732.00;10.55;635.00;1.93;0
10;supply_node;2684.00;10.65;615.00;5.97;0
10;supply_node;2704.00;10.20;607.00;2.63;0
10;supply_node;2720.00;10.65;636.00;4.10;0
10;supply_node;2716.00;10.20;626.00;1.86;0
10;supply_node;2743.00;10.60;641.00;3.34;0
10;bunker;2744.00;11.20;647.00;4.70;0
10;bunker;2732.00;11.55;642.00;2.54;0
10;bunker;2685.00;10.35;638.00;3.74;0
10;bunker;2694.00;10.25;610.00;0.48;0
10;bunker;2725.00;10.20;623.00;3.14;0
10;bunker;2737.00;11.00;641.00;5.81;0
10;bunker;2753.00;10.10;604.00;2.54;0
10;bunker;2744.00;10.18;604.00;5.21;0
10;bunker;2696.00;11.20;619.00;1.59;0
10;bunker;2717.00;10.30;628.00;4.25;0
10;bunker;2701.00;11.25;638.00;0.99;0
10;bunker;2748.00;10.80;645.00;3.66;0
10;bunker;2706.00;10.50;646.00;0.04;0
10;bunker;2693.00;10.12;648.00;2.70;0
10;bunker;2685.00;10.50;632.00;5.72;0
10;bunker;2722.00;10.60;634.00;0.64;0
10;bunker;2673.00;10.00;640.00;4.76;0
10;bunker;2751.00;10.20;634.00;2.61;0
10;bunker;2679.00;10.45;612.00;2.71;0
10;bunker;2691.00;11.12;623.00;0.55;0
10;bunker;2751.00;10.10;614.00;3.21;0
10;bunker;2719.00;10.05;613.00;4.77;0
10;bunker;2705.00;11.00;637.00;1.16;0
10;bunker;2737.00;10.10;618.00;5.28;0
10;bunker;2714.00;10.32;651.00;0.20;0
10;bunker;2699.00;10.20;646.00;3.22;0
10;bunker;2674.00;10.20;617.00;5.88;0
10;bunker;2707.00;10.20;619.00;2.26;0
10;bunker;2710.00;10.15;608.00;0.11;0
10;bunker;2745.00;10.15;628.00;1.67;0
10;anti_air_building;2751.00;10.50;639.00;5.79;0
10;anti_air_building;2712.00;10.60;642.00;0.71;0
10;anti_air_building;2754.00;10.30;634.00;4.83;0
10;synthetic_refinery;2753.00;10.15;631.00;0.11;0
10;fuel_silo;2676.00;10.10;646.00;2.78;0
10;radar_station;2717.00;10.30;628.00;1.36;0
10;rocket_site;2719.00;10.45;633.00;2.17;0
10;nuclear_reactor;2704.00;10.20;612.00;3.38;0
6;arms_factory;2686.00;10.35;699.00;4.39;0
6;arms_factory;2711.00;10.18;688.00;0.78;0
6;arms_factory;2704.00;10.40;729.00;4.90;0
6;arms_factory;2719.00;10.45;706.00;5.00;0
6;arms_factory;2700.00;10.80;715.00;2.84;0
6;arms_factory;2703.00;10.20;694.00;5.50;0
6;industrial_complex;2707.00;10.62;703.00;0.78;0
6;industrial_complex;2713.00;10.10;664.00;3.45;0
6;industrial_complex;2705.00;10.82;713.00;1.29;0
6;industrial_complex;2690.00;10.10;668.00;5.41;0
6;industrial_complex;2698.00;10.10;681.00;5.51;0
6;industrial_complex;2690.00;10.20;718.00;3.35;0
6;air_base;2694.04;10.80;707.68;6.01;0
6;supply_node;2719.00;10.30;709.00;3.42;0
6;supply_node;2685.00;10.20;715.00;6.01;0
6;supply_node;2689.00;10.18;694.00;2.66;0
6;supply_node;2695.00;10.55;717.00;4.14;0
6;supply_node;2698.00;10.20;676.00;1.90;0
6;supply_node;2687.00;10.12;675.00;4.83;0
6;supply_node;2678.00;10.28;691.00;0.03;0
6;supply_node;2704.00;10.90;708.00;4.07;0
6;supply_node;2692.00;10.40;725.00;5.55;0
6;supply_node;2690.00;10.62;708.00;2.20;0
6;supply_node;2699.00;10.50;701.00;6.25;0
6;supply_node;2712.00;10.68;701.00;1.44;0
6;supply_node;2707.00;10.60;720.00;4.37;0
6;supply_node;2689.00;10.15;685.00;0.68;0
6;supply_node;2703.00;10.40;729.00;3.61;0
6;supply_node;2713.00;10.40;716.00;0.26;0
6;supply_node;2715.00;10.10;681.00;2.85;0
6;supply_node;2688.00;10.38;701.00;5.79;0
6;supply_node;2704.00;10.20;662.00;0.98;0
6;supply_node;2697.00;10.28;656.00;5.02;0
6;supply_node;2680.00;10.20;703.00;1.67;0
6;supply_node;2714.00;10.18;662.00;3.15;0
6;supply_node;2717.00;10.30;692.00;0.91;0
6;supply_node;2724.00;10.35;655.00;2.39;0
6;supply_node;2704.00;10.20;692.00;5.32;0
6;supply_node;2691.00;10.18;662.00;1.63;0
6;supply_node;2705.00;10.20;672.00;4.56;0
6;bunker;2709.00;10.75;708.00;5.14;0
6;bunker;2699.00;10.20;677.00;1.52;0
6;bunker;2717.00;10.32;693.00;4.19;0
6;bunker;2699.00;10.30;662.00;2.03;0
6;bunker;2687.00;10.10;683.00;5.05;0
6;bunker;2690.00;10.25;698.00;6.25;0
6;bunker;2688.00;10.25;713.00;4.09;0
6;bunker;2692.00;10.10;659.00;0.47;0
6;bunker;2684.00;10.18;715.00;2.04;0
6;bunker;2708.00;10.10;689.00;4.70;0
6;bunker;2699.00;10.40;700.00;2.54;0
6;bunker;2691.00;10.62;709.00;3.74;0
6;bunker;2719.00;10.15;717.00;0.48;0
6;bunker;2701.00;10.30;667.00;3.14;0
6;bunker;2717.00;10.20;684.00;5.81;0
6;bunker;2700.00;10.50;732.00;2.54;0
6;bunker;2695.00;10.65;725.00;5.21;0
6;bunker;2726.00;10.65;652.00;1.59;0
6;bunker;2719.00;10.35;707.00;4.25;0
6;bunker;2714.00;10.18;662.00;0.99;0
6;bunker;2712.00;10.35;697.00;3.66;0
6;bunker;2695.00;10.10;682.00;0.04;0
6;bunker;2683.00;10.30;701.00;2.70;0
6;bunker;2705.00;10.10;676.00;5.72;0
6;bunker;2686.00;10.32;697.00;0.64;0
6;bunker;2701.00;10.80;717.00;4.76;0
6;bunker;2679.00;10.30;694.00;2.61;0
6;anti_air_building;2696.00;10.10;682.00;2.71;0
6;anti_air_building;2724.00;10.18;659.00;0.55;0
6;anti_air_building;2695.00;10.50;703.00;3.21;0
6;synthetic_refinery;2704.00;10.85;707.00;4.77;0
6;fuel_silo;2704.00;10.73;705.00;1.16;0
6;radar_station;2703.00;10.20;693.00;0.41;0
6;rocket_site;2712.00;10.18;687.00;0.20;0
6;nuclear_reactor;2717.00;10.25;685.00;3.22;0
8;arms_factory;2778.00;11.35;652.00;5.50;0
8;arms_factory;2741.00;10.90;690.00;0.78;0
8;arms_factory;2735.00;11.62;652.00;3.45;0
8;arms_factory;2752.00;11.30;662.00;1.29;0
8;arms_factory;2762.00;10.68;648.00;5.41;0
8;arms_factory;2736.00;11.12;660.00;5.51;0
8;industrial_complex;2747.00;11.50;653.00;3.35;0
8;industrial_complex;2765.00;11.00;674.00;6.01;0
8;industrial_complex;2736.00;10.35;673.00;2.40;0
8;industrial_complex;2772.00;11.60;657.00;3.96;0
8;industrial_complex;2760.00;11.20;674.00;1.80;0
8;industrial_complex;2743.00;10.88;700.00;3.00;0
8;air_base;2728.77;10.10;671.68;0.84;0
8;supply_node;2772.00;11.40;654.00;4.83;0
8;supply_node;2751.00;10.90;684.00;0.03;0
8;supply_node;2737.00;11.70;652.00;4.07;0
8;supply_node;2746.00;11.20;697.00;5.55;0
8;supply_node;2743.00;10.95;662.00;2.20;0
8;supply_node;2759.00;10.75;653.00;6.25;0
8;supply_node;2745.00;11.10;675.00;1.44;0
8;supply_node;2750.00;11.55;654.00;4.37;0
8;supply_node;2726.00;10.60;705.00;0.68;0
8;supply_node;2735.00;10.60;701.00;3.61;0
8;supply_node;2736.00;10.38;675.00;0.26;0
8;supply_node;2739.00;10.80;689.00;2.85;0
8;supply_node;2759.00;11.30;676.00;5.79;0
8;supply_node;2725.00;10.10;672.00;0.98;0
8;supply_node;2753.00;11.10;667.00;5.02;0
8;supply_node;2728.00;10.30;682.00;1.67;0
8;supply_node;2731.00;10.35;663.00;3.15;0
8;supply_node;2728.00;10.68;693.00;0.91;0
8;supply_node;2764.00;11.15;669.00;2.39;0
8;supply_node;2772.00;11.00;664.00;5.32;0
8;bunker;2736.00;10.68;705.00;5.74;0
8;bunker;2734.00;10.88;659.00;3.58;0
8;bunker;2752.00;11.10;671.00;5.14;0
8;bunker;2753.00;11.28;659.00;1.52;0
8;bunker;2749.00;10.95;675.00;4.19;0
8;bunker;2749.00;11.18;693.00;2.03;0
8;bunker;2728.00;10.65;704.00;5.05;0
8;bunker;2741.00;11.30;653.00;6.25;0
8;bunker;2734.00;10.68;692.00;4.09;0
8;bunker;2730.00;10.38;680.00;0.47;0
8;bunker;2736.00;10.70;688.00;2.04;0
8;bunker;2772.00;10.85;668.00;4.70;0
8;bunker;2746.00;11.10;664.00;2.54;0
8;bunker;2764.00;11.10;653.00;3.74;0
8;bunker;2757.00;11.30;680.00;0.48;0
8;bunker;2761.00;11.20;668.00;3.14;0
8;bunker;2739.00;10.65;669.00;5.81;0
8;bunker;2754.00;11.15;684.00;2.54;0
8;bunker;2758.00;10.70;649.00;5.21;0
8;bunker;2725.00;10.10;672.00;1.59;0
8;anti_air_building;2754.00;11.38;662.00;4.25;0
8;anti_air_building;2739.00;10.70;666.00;0.99;0
8;anti_air_building;2735.00;10.80;661.00;3.66;0
8;synthetic_refinery;2746.00;11.50;654.00;0.04;0
8;fuel_silo;2761.00;11.20;669.00;2.70;0
8;radar_station;2751.00;11.00;681.00;0.18;0
8;rocket_site;2766.00;11.30;658.00;0.64;0
8;nuclear_reactor;2740.00;10.95;694.00;4.76;0
7;arms_factory;2789.00;10.20;690.00;2.84;0
7;arms_factory;2806.00;11.00;660.00;5.50;0
7;arms_factory;2764.00;11.05;686.00;0.78;0
7;arms_factory;2793.00;10.65;664.00;3.45;0
7;arms_factory;2758.00;10.95;689.00;1.29;0
7;arms_factory;2790.00;10.40;677.00;5.41;0
7;industrial_complex;2768.00;10.78;687.00;5.51;0
7;industrial_complex;2780.00;10.15;700.00;3.35;0
7;industrial_complex;2776.00;11.12;672.00;6.01;0
7;industrial_complex;2792.00;10.40;681.00;2.40;0
7;industrial_complex;2774.00;10.18;694.00;3.96;0
7;industrial_complex;2804.00;10.10;689.00;1.80;0
7;air_base;2777.05;10.20;690.78;3.00;0
7;supply_node;2776.00;10.35;687.00;1.90;0
7;supply_node;2780.00;10.10;698.00;4.83;0
7;supply_node;2807.00;10.15;680.00;0.03;0
7;supply_node;2806.00;10.10;691.00;4.07;0
7;supply_node;2770.00;10.80;680.00;5.55;0
7;supply_node;2765.00;10.65;693.00;2.20;0
7;supply_node;2778.00;10.20;706.00;6.25;0
7;supply_node;2807.00;10.98;658.00;1.44;0
7;supply_node;2793.00;10.10;702.00;4.37;0
7;supply_node;2763.00;10.50;701.00;0.68;0
7;supply_node;2789.00;10.20;691.00;3.61;0
7;supply_node;2808.00;10.25;669.00;0.26;0
7;supply_node;2755.00;10.80;692.00;2.85;0
7;supply_node;2794.00;10.40;674.00;5.79;0
7;supply_node;2795.00;10.62;662.00;0.98;0
7;supply_node;2790.00;10.38;681.00;5.02;0
7;supply_node;2790.00;11.28;655.00;1.67;0
7;supply_node;2782.00;11.57;669.00;3.15;0
7;bunker;2809.00;10.10;684.00;5.13;0
7;bunker;2801.00;10.32;685.00;1.52;0
7;bunker;2790.00;10.20;691.00;4.54;0
7;bunker;2758.00;10.90;692.00;5.74;0
7;bunker;2799.00;10.10;700.00;3.58;0
7;bunker;2800.00;10.10;694.00;5.14;0
7;bunker;2782.00;11.30;671.00;1.52;0
7;bunker;2810.00;10.20;672.00;4.19;0
7;bunker;2795.00;11.05;655.00;2.03;0
7;bunker;2801.00;11.10;659.00;5.05;0
7;bunker;2795.00;10.55;678.00;6.25;0
7;bunker;2773.00;10.20;700.00;4.09;0
7;bunker;2776.00;10.18;705.00;0.47;0
7;bunker;2780.00;10.40;684.00;2.04;0
7;bunker;2769.00;10.10;702.00;4.70;0
7;bunker;2791.00;11.00;663.00;2.54;0
